PROBE ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,SYMBOL,GENENAME,ENTREZID,threshold
2986999,-1.441883816,6.83721252924667,-8.144694032,7.6712219993047e-11,3.46717181574324e-09,14.4978333116157,GPR146,G protein-coupled receptor 146,115330,Down
2992576,-1.016219589,6.01801407116404,-4.061342575,0.000165479362357002,0.000894930281287462,0.22889915149015,IL6,interleukin 6,3569,Down
2995254,-1.397329461,7.89408431276834,-8.033106049,1.14992538179168e-10,4.91475875312946e-09,14.0984464218674,MTURN,"maturin, neural progenitor differentiation regulator homolog",222166,Down
2995589,-1.732633044,9.17203691671313,-13.61517167,9.3614504699168e-19,6.06043783215702e-16,32.4280551477955,AQP1,aquaporin 1 (Colton blood group),358,Down
3002640,-1.923464262,8.26134358830147,-10.82803016,6.42776026574335e-15,1.27460748837186e-12,23.7567137653311,EGFR,epidermal growth factor receptor,1956,Down
3010439,-1.357596187,6.13558664134884,-7.743234561,3.3025640881296e-10,1.19364102042398e-08,13.0577934922014,GNAI1,G protein subunit alpha i1,2770,Down
3010503,-3.564915872,8.6576654320138,-10.39354621,2.78453780376763e-14,4.19797682183078e-12,22.3123821490047,CD36,CD36 molecule (CD36 blood group),948,Down
3012978,-1.72479044,7.54404286192307,-11.31344336,1.28469185899756e-15,3.25027040326382e-13,25.3416091714396,GNG11,G protein subunit gamma 11,2791,Down
3018375,-1.602438961,8.79824458730198,-5.342480607,2.06898007779012e-06,2.08613469959864e-05,4.4696354144942,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,5577,Down
3019158,-1.297198453,6.44466533298034,-9.04238914,3.05904496059382e-12,2.29804227398056e-10,17.6773875857418,LRRN3,leucine rich repeat neuronal 3,54674,Down
3019793,-1.20725928,5.2263865971574,-11.87429171,2.07526353642918e-16,8.01379398251627e-14,27.1340148405161,FOXP2,forkhead box P2,93986,Down
3020273,-2.047612497,8.23614412439831,-10.25561961,4.45608933805342e-14,6.13018640124337e-12,21.8489396574523,CAV2,caveolin 2,858,Down
3020302,-2.101239161,10.5211373852386,-13.69812874,7.30720845423746e-19,5.36129884287402e-16,32.6701754750602,CAV1,caveolin 1,857,Down
3020343,-1.360289074,7.23814571310496,-6.384115953,4.78977483675385e-08,8.02953038322841e-07,8.1573548357253,MET,"MET proto-oncogene, receptor tyrosine kinase",4233,Down
3021158,-1.992758536,8.77538168222392,-10.6297187,1.25146229025123e-14,2.1353439124589e-12,23.1004421267996,CPED1,cadherin like and PC-esterase domain containing 1,79974,Down
3021377,-1.12132194,5.30382437916857,-8.566246452,1.67557636326524e-11,9.33699021059018e-10,15.9990521764888,PTPRZ1,protein tyrosine phosphatase receptor type Z1,5803,Down
