"","GSM2934481","GSM2934482","GSM2934483","GSM2934484","GSM2934485","GSM2934486","GSM2934487","GSM2934488","GSM2934489","GSM2934490","GSM2934491","GSM2934492","GSM2934493","GSM2934494","GSM2934495","GSM2934496","GSM2934497","GSM2934498","GSM2934499","GSM2934500","GSM2934501","GSM2934502","GSM2934503","GSM2934504","GSM2934505","GSM2934506","GSM2934507","GSM2934508","GSM2934509","GSM2934510","GSM2934511","GSM2934512","GSM2934513","GSM2934514","GSM2934515","GSM2934516","GSM2934517","GSM2934518","GSM2934519","GSM2934520","GSM2934521","GSM2934522","GSM2934523","GSM2934524","GSM2934525","GSM2934526","GSM2934527","GSM2934528","GSM2934529","GSM2934530"
"2741768",8.24358114393213,8.04564512374669,8.29689139120835,8.02181845764252,7.91537373941431,8.05230081105371,7.70145001771487,8.18133641537775,8.04851540558163,8.92167738598715,7.97138805705198,7.93620946176886,8.02938128105445,8.28098946677858,7.80866692948397,8.53112426860829,8.61142290298817,8.60742334611692,8.24680145386087,7.86992425408132,8.25910785721604,7.94417472467278,7.99329651862205,7.82334356744924,7.7666049907346,8.01474638845336,8.17415696790292,8.28960168209982,8.35972110535716,8.21823131214141,8.17737055787928,8.22527086785565,8.0777828639997,8.27160619086745,7.49535485562864,7.98615971006865,8.00487300238079,8.67894255250472,7.97274097183516,8.49496299847183,7.99123126458896,8.27688278509785,8.04879528099458,8.33721409436977,8.06805245577511,7.85606203740248,7.88633026288785,8.08924152956943,8.23358026220575,8.12274660468476
"2741901",6.68460455879883,6.38051177722682,5.88874397742786,5.76735749215589,6.06075741666503,6.07842209389551,5.49171757760338,5.63926575304649,5.99259615587449,5.27102427891945,5.91359154624801,5.57888562354456,5.75312900373798,5.97533493311488,6.00499745050569,5.63422117113602,6.68553788496939,6.20144858389341,5.97156217539948,5.57936314247551,6.14480895541848,5.1973778351325,6.73577959490295,5.51437521970258,5.52377959436689,5.24140637209277,6.16503164469382,5.53375790998503,6.23130993644968,5.70213204395234,5.96353244659954,5.66962947302621,6.09084410357643,5.91139198628577,5.94241177739769,6.32464985969879,5.54702768647802,5.84410485263149,6.04853487861231,5.52957240430885,6.56373746412215,5.91323244276346,5.84348968342958,5.86988749915246,5.76982964629155,6.27645719296135,5.64487618166542,5.39819804452119,6.04728831790943,5.77709983397294
"2742009",5.15024683876791,4.3190559422776,4.8954121511469,4.30350692939662,5.49530879240368,5.14059024781339,5.19465378605481,4.21329858789527,4.24098325544666,4.71421345559865,5.10756291407899,4.70193775197686,5.07969008203132,4.6593956700276,4.12999751711348,4.54214179909237,4.95793957544765,4.92738624203072,5.31103755318678,4.42008108356112,4.46522423875206,4.42960323799136,4.30220346260589,4.49396887442968,4.92392642650685,5.26668602516681,4.51096784123575,4.53662001820885,5.56989337416179,3.90171077489878,4.88107035232167,5.33655480098729,4.40144627738072,4.11228157802467,4.23666988599708,4.05945573871862,4.8027364190118,4.73207498194126,4.32942172055829,4.67361819383807,4.55047102369535,4.40888463990411,4.10890639792028,4.22298143738546,5.53720010256747,5.67486573125119,4.08833670440384,4.44498407936837,4.15711040936587,4.47623175282013
"2742093",5.57459795871164,5.3320105367952,5.50257629090007,5.49447420028833,5.72890993760018,5.5643945069877,5.46772742733286,5.42098502594343,5.92356625247445,5.73581681498074,5.4821128982827,5.13392105696777,5.48070837510897,5.46708657460743,5.54827513112893,5.51280018126356,5.73949014390469,5.84274717161537,5.59986849124339,5.18195481796085,5.47786231262623,5.24090882061296,5.69050164559463,5.522826992578,5.73916033763509,6.13735173641463,5.4715416607945,5.53204852528618,5.54681398404882,5.57769982738007,5.60779818568743,5.58088992117956,5.77642039245659,5.19428057519421,5.62089176528324,5.63003437380639,5.37044163135437,5.53404742155823,5.11033842292573,5.44794793550149,5.36459051187152,5.5568887055674,5.59584670809502,5.4372523266816,5.80789908437251,5.49709247381246,5.75765830911725,5.48311503364358,5.47667099678983,5.79583887706122
"2742109",7.91395120861199,5.99616773057604,8.27796191417415,5.83994506770845,8.25508158526387,5.52999838094869,8.28304503728421,5.29516211968271,7.73163685490264,8.23747064899125,8.11008864599774,5.26720440050694,8.73277494026145,7.29626226333731,9.10379087903528,7.33917893464544,7.97380884923591,6.29083504612523,8.33991665648563,5.5391864518088,8.48202182016786,5.71801198504515,8.61197489858732,5.03640640566924,8.11173431173301,5.85185918774493,9.15924840846655,7.18538567847308,8.23934836773774,5.77336789703798,8.25768727790648,6.19735044189198,8.30436842107318,5.60227925241217,9.9320584102849,5.12081119424018,7.91714309234496,5.33844313829637,8.39321546153323,5.38358524621909,9.32243949505494,5.84939399632475,8.23981369937582,6.80306630431419,8.24995686651662,5.74171053828124,9.16428495215317,5.48916276007768,8.61344960161538,5.99678385967365
"2742134",7.79572188991382,7.59721453884383,7.5782565143668,7.06525118206089,7.332866005587,7.6101611162942,7.30039970423986,7.56359404057433,7.82172494873834,8.07819864159524,7.23914544630474,7.06353970996832,7.60077430803561,8.77003904242602,7.47618250678433,7.79060094259959,7.98499415781858,7.93998521667287,7.60139276002726,6.9301072680792,7.62178996001944,7.20579893849484,7.71925127011641,7.23240034088424,7.32919621070496,7.19033931227676,7.33155608226309,7.67488202355846,7.78572253163613,7.13726688703409,7.61741708228199,7.48835416647382,7.63169142021586,7.18765321837346,7.21542454497397,7.10187146918499,7.15412508026662,7.90774188146097,7.58421249807455,7.6381106806202,7.34850354445287,7.36752335568486,7.50099606698099,7.43258087294618,7.51439129856732,7.33024132853029,7.10384786010926,7.27203377478358,7.69440450451578,7.48996253807861
"2742224",10.1951494667164,8.92907963901098,10.0375198524588,8.60048947827717,10.4838726589774,9.96430743458307,9.88590951772151,8.9418714830887,10.1899199883122,8.12567050231739,9.9488650906649,7.96930139599372,10.3757678556378,9.81954155034104,10.2832171974499,8.14525685857827,9.80282086614248,8.614167287541,10.1855790495757,8.25769930762389,9.81110057313365,9.68570566841291,10.6153848739071,8.44585867845252,10.5182480748716,8.59241761576492,10.237773512387,9.29747205325463,9.36097335587092,9.15457398683914,9.64545556187603,8.58799858921293,9.98346131985098,9.27450576824933,10.1503276135514,8.05814598855269,10.1940610662341,9.40993575976387,10.4486875104382,8.4095022070241,10.2723109266387,8.99349663930775,10.1208621071242,8.65533433920855,9.80109574170451,9.3198303444957,10.1107223591646,9.37904063197452,10.149985609015,8.53840149186429
"2742581",8.84950345415487,6.75600205748886,7.78874379224415,7.09531471702468,7.84862576993407,7.02287242248674,7.60863648767826,6.35890839818262,7.94686455146668,5.84932516116432,8.41564181813965,6.61960851152361,8.16127909409598,7.1477072812505,8.58279306791602,5.75722954510783,8.45529329461128,6.69238589013221,8.46360361648577,6.7592016508323,7.68132484621583,6.20432905441449,8.40046141643101,5.95116777839824,8.44773328561179,6.36965072589889,8.5336762908854,7.02523711905617,7.64517113219414,6.65099930835806,7.58192956207756,6.65732001672124,7.74552701986055,6.11981082622466,8.41877795626114,5.97143902153667,7.33017046776939,6.44621526366706,8.56855302842539,5.94878646233111,8.02530439005929,6.72439097520655,8.09306057207668,6.67607071777489,7.91270363358289,7.02076305672391,7.87005857355682,6.92407405310658,7.9864317797987,7.06357259644051
"2742829",8.09950938449792,7.34946470845006,7.19061511181732,7.50220586685574,6.93557189984773,6.93797681716442,7.17131957684234,6.79539970449916,7.87650456306336,6.44433354904378,7.26082437217578,6.45175517317572,7.4844533953038,7.63996113478947,7.27119847443729,6.9663949403477,7.84836367839035,7.19476440061857,7.59421883184461,6.81317044104601,7.80678284198228,6.50497597059155,7.70442052087299,6.61445756555153,7.20205671596515,6.62005352532188,6.98435008534936,7.17747318725782,7.74853509287703,7.35123919830481,7.32036977804256,6.47387497736464,7.80005035136713,5.99115630539793,7.03757268812687,6.48111296308368,6.83970194739503,7.18539782023878,7.69526403373101,6.44023696623379,7.34982947827384,7.46876194140964,7.38023941024831,6.51141941859843,7.92821926801306,7.66974952920645,7.02859856651579,6.70583366730021,7.45535305291667,7.68485095090836
"2742919",3.92415871384149,3.41734861571701,4.1930427673185,3.62627840952662,3.86798088461736,4.13350384008742,3.55884991342814,3.71505924754881,3.55499409709097,3.6203256717012,3.81810427674617,3.50934428103678,3.90011624067385,3.53292270172796,3.76106274304464,3.74034552925889,4.35561683835884,3.85013703047288,4.67762659151745,3.77381048843688,3.75918791270555,4.13393469000853,3.57661238494873,3.67216430592782,4.04226524993514,4.17532551561977,3.73621006956576,3.93653862182765,4.01097594048474,3.88211006089423,3.79003881895908,4.30254082805107,3.8844025909654,3.78726607951293,3.94974717675329,3.78132532443283,3.84778428096668,3.74660888943852,3.79660548169186,3.83877486504674,3.81999061570972,3.64795323441639,3.74691734566777,3.62349537682407,3.97522459892348,4.42843209913881,3.91992337670388,3.67582360780298,3.69684561289061,3.68576727939068
"2742935",7.56459250814124,6.34779299686822,7.34645365101073,7.08197790901665,6.9290982992727,7.63295557571371,7.07176455023734,4.73476904569153,8.28861400050322,6.25292750548845,6.58200743044783,4.22183908171519,6.98313924672385,6.53249244912086,6.7097010515217,7.14931955996825,7.1973767833752,6.02397516747359,7.48549717853553,6.96028382498756,7.36399405919729,7.94671151638443,7.29875795101888,4.68724532195978,6.5965430647433,5.60164568838722,6.65521310269594,5.93616307361749,7.35093576346119,5.46819099284841,6.80678037096355,5.67041034088188,7.37581900397513,5.53313563660557,5.28626159322615,6.34763308658664,4.91665315375966,7.61264303927927,6.85679091669163,5.42823018093884,6.68558089800358,7.5677175176641,7.52179764374652,5.47165726182716,6.80884071292124,5.61732292944856,5.60358139113536,6.16964160352666,7.4289293903017,5.9083853327602
"2742985",4.51259499396736,4.75528512526711,4.4969776839253,4.82878532163873,4.57413754398974,4.64936430648733,4.16393452062413,5.04219636789786,4.50482011141747,6.2133262624356,4.79120543850887,5.40895391598164,4.30638981849486,4.72348353698174,4.29927861069107,6.04528022853977,4.643235279409,5.39263773187104,4.67094063242037,4.61738207559622,4.53271129956445,5.08939160586295,4.51078788567667,5.06984715196952,4.26679475039298,4.7445885518122,4.375041048303,5.4956534818398,4.43082801481787,4.8476763151383,4.85846527290483,5.20159488577649,4.41606695468279,5.84750811402157,4.27400144038852,5.29389773955051,4.39977916655523,5.91042933916668,4.34243199048834,5.87012999134452,4.34814128080796,5.16320030297487,4.5062868826442,5.25503348468784,4.28922490490857,4.81437634003273,4.21794403909214,4.95126125305815,4.24192086971444,4.36228478293126
"2743029",7.75215099891666,7.77090133041495,7.34406777240064,7.5497572767805,7.31351391521952,7.35148544505293,7.00273769774312,7.56794501114816,7.60020249993636,7.1576237313441,7.11875234752118,7.10264420592158,7.04651716868947,7.81399421891443,7.24629427466444,7.33851729834374,7.08081726876324,7.08819877788838,7.58475901842606,7.55240332601581,6.94258081922481,7.38166864524666,7.01671679149632,6.93669330849672,6.47008516930589,6.34696292132114,7.0266334364651,7.41714276479356,7.16299039532138,7.4425083356834,7.47136726287591,7.48267886499145,7.30801188255181,7.25334063703481,6.93802023993296,7.22912768388464,7.09909945980815,7.68718957059116,7.22296454847397,7.29595803771823,7.30076242175581,7.52380220273673,7.10401365325344,7.45115298060484,7.09966462643589,7.43775300551968,7.02166560683158,7.46205454485706,7.19509894134928,6.95341673890907
"2743085",6.69824562785872,6.56155747523453,6.16454860541557,6.57211412490299,5.98477037055715,6.38679492114732,5.73096181820966,6.64571098909051,6.28395748141394,6.50761050195229,6.37866811043029,6.30412828038932,5.83733897416995,6.58528939216597,5.6960196967704,6.33785711377113,6.30175673164751,6.80252128434592,6.02240019527155,6.51949360914084,5.88710233359719,6.5523248866577,6.20900328360203,5.7435879883646,5.51978026189406,5.69107153921644,5.80714168043844,6.53235324153255,6.3630282100353,6.58930644490317,6.25431952233053,6.51716660457147,6.2918809577144,6.59743633922557,5.54800510005787,6.0469410742043,5.58439127688377,7.25155322278096,5.87367160448852,6.96507352793457,6.03095337225174,6.57567011448733,5.96353131271681,6.34133825350411,6.08919339744775,6.74660000518074,5.66700267409149,6.78359387009341,6.37243152721779,6.30762786186545
"2743315",7.81063585398661,7.79159092225924,8.09473279086401,7.19111001941857,8.03722449658024,7.55893185518118,8.53774347062596,7.9010435154343,8.16014102324094,7.20462273101135,7.72513788862033,7.03973898291555,8.31347751532398,7.55200256509041,8.64294238243225,7.53991546982714,9.17012473757632,8.15462976928125,8.13978146900076,7.30763794275872,8.83214525308782,7.6333627003133,8.8046543158025,7.27895412617902,7.94866310752053,7.38564340312498,8.14885427055948,7.45224706595483,8.35117877456059,7.53853750367903,7.75954855366231,7.45071393836681,8.2127544512006,7.18381484985608,8.47819588434345,7.68863032287487,7.71965759357111,7.81238338596451,7.97505150769947,7.29312182222843,8.15354356813858,7.44617610681901,8.14023168078758,7.6957080958581,8.39279730269849,7.455710301032,8.2354816577123,7.39354543433297,8.01107505799181,7.59672806874272
"2743370",8.12200772356779,8.27449086680041,7.15162293513354,8.24515755746352,7.5149369124806,8.37014745772394,6.73114169239656,6.98651499745853,7.60622934890665,7.30073485803436,7.51492922631707,6.89803745748126,7.14203947918367,8.61039425549595,7.25375649731837,7.11986789802689,6.85515913343449,6.69560807263759,7.63692428360055,7.78093052652606,7.1776473026533,7.80544617522396,7.26869047530451,7.13539651958037,6.77287781743173,7.52869682942856,7.26041790602244,7.3714910195094,7.11158526005093,8.00381410998566,7.46895545091401,7.3974121828775,7.71149290272382,6.94803479524122,7.055680499964,8.20402569094069,7.54917636413667,8.43488497862737,7.28738427531825,6.40239141502985,7.33076747547921,7.9567257729439,7.66456278192511,8.03792926274658,7.28877534852734,7.9268887060411,7.47774260277674,7.60245503982908,7.82248255166558,7.50749992330474
"2743800",6.22923445559102,8.94764909754898,6.58402919049593,6.02205671614957,6.50138104574263,6.48457304704136,6.32153566340697,6.23763669768508,6.04108226167878,6.04531117570369,6.10886399011929,6.67273596707213,6.77880400792848,6.18763359288253,6.28760367621237,6.19188378204729,6.41292502971077,6.36044826469943,6.9338965405728,6.2784112475063,6.54515490210108,6.5914694184569,6.14769797308222,6.14476257680351,6.41712907027138,6.61573966031082,6.25615660111507,6.33105151271778,6.72939672779833,6.2963943411269,6.26139138450182,6.46805856876895,6.26805532736706,5.99565137265135,6.55174405134136,6.21956320388529,6.65869304401181,6.1205995700671,6.05267275670979,5.9081956673687,6.19785006333303,6.42306514753668,6.4037929009471,5.98513218189185,6.54491539057008,6.59647754787333,6.79383673235295,6.87472373037433,6.21881088840243,6.30614258983477
"2744501",7.35959437605807,7.84795404856853,8.43114737250304,8.14971155200548,8.12084187142275,8.06978339043722,7.15610928466895,7.80178531856146,7.29612547584331,8.48863551998082,7.43622377937318,8.51209964676769,7.60231406387489,7.80308512311297,7.20957359650329,8.10944506607405,7.1072990115295,7.74832239805216,8.19787041688874,8.90094314312037,7.44024373226464,8.82254561240423,7.54164377125365,8.32712186276613,7.3720950769164,7.72762522823283,8.04383915796618,8.37944828995927,7.74611050387987,7.97609372804387,7.52028072469531,7.47143919118331,7.31110811876871,8.28617717503342,7.62950436935766,8.55824715746344,7.62061647849705,8.32772780430402,7.17758195297189,8.40630431481851,8.09733877592635,7.5448131707513,8.08653804744452,8.56784396927246,7.23765161232863,8.42136781048859,7.64535693531766,7.75352943790562,8.07698906295347,7.86457712865551
"2744597",7.7936234790933,7.70989896903528,7.91356281900272,7.89205770493248,7.38000262716302,7.55064529571974,7.05201312553826,7.56253564094714,7.84629705363167,8.20441675578479,7.54461347634587,8.11317381805607,7.55879609961733,7.97441694512882,7.2294001199741,8.21650225509763,7.7145461185977,7.8729355682328,7.39090451026186,7.47003300488733,7.69902921275014,7.41578290855358,7.76983867615786,7.72293977827187,6.87329489421066,7.03011227904713,7.51703126675473,7.77937742272484,7.29769519755224,7.66173782505843,7.7377191047973,7.91367663214034,7.65628707562223,8.31170261403977,6.85167294148919,7.71081397680271,7.31538345960151,8.11920219241791,7.44499279590859,8.12718942465622,7.60128200533104,7.78061793048267,7.62961356636077,7.89402767968006,7.15022625871304,7.8009504281771,7.02165187443547,7.79341946394463,7.89285031872157,7.62812899701747
"2744674",8.30684233698099,7.66239778405989,8.18671060643439,7.63810389687554,8.03034520407215,7.97056787894981,7.73416531661838,7.83353768471654,7.67171629085434,6.99876891283817,7.79468873070316,7.60352787042603,8.14550367461879,7.69823130676325,7.77649011724971,7.67793741148671,8.30078384984331,8.19017520287431,8.53574560995797,7.54215089198463,8.15478453869686,8.17916026020241,8.17331931063388,7.29218210923372,8.02725410401877,7.96827709192645,8.07021925354584,7.80967531420048,8.06655236650211,7.50200262597712,7.90267203208575,7.64272420350455,8.14931960414679,7.30325505449716,8.2158925881172,7.89304372070976,7.85185019177129,7.74120822562577,8.08838593999206,7.27058738362679,7.99917432863413,7.96665420013287,7.97789273260818,7.6024165571984,8.32442430092502,8.09802439678158,8.10966021530333,7.52278693357846,7.96011857356565,7.53397352383791
"2744734",7.64884085129865,7.81663809671789,7.2900282849892,7.0700037594563,7.29242222861296,6.75843111003352,7.4693932991841,7.38866290273683,7.23247536982947,6.78808683379941,7.46035214795674,7.58139666023351,7.62864380230361,7.45447429797165,7.46443005193535,6.96318678610471,7.63023217563089,7.68224624803257,7.74330973150444,7.50992637579834,7.25084655009445,7.17680877037372,7.54365197220752,6.77972638147929,7.136920502148,7.27765520675034,7.15173974170147,6.9660079641761,7.63455778247719,7.45343259555262,7.03216676155972,7.17680353498508,7.34344540092426,6.89449187917601,7.44131839704915,7.58116563915822,7.67604211882725,7.51825256119358,7.66857297541141,7.56903525602817,7.46727520483506,7.32655735589462,7.20908474904534,7.17581835046303,7.3506164311656,7.54266291578937,7.47984263311676,7.2179640680833,7.36637075250807,7.14136675431637
"2744980",8.4441611145898,7.92269326999276,7.34145804681676,7.89803381350541,7.7793246277079,7.40279278108962,7.1654907144899,7.34436034489382,8.02644439599772,7.66219474970799,8.08389133480964,8.24831066012843,7.52798937999597,8.48820391592955,7.12007501997707,8.15292393491552,8.39465000604819,8.30140980419714,6.78722614110039,7.68701571275662,7.83530883597883,8.30908616219096,7.73613241017283,7.34307992739575,6.88467104247262,7.96064020956614,8.02119622567504,8.1340471285325,7.55313901498715,7.47883120808538,7.8273654459172,7.78588412533701,7.88954807819876,7.91935040314704,7.15719355924805,8.09357054267984,7.10759677987487,8.79304747805319,7.55987626458719,7.86840619282081,7.59355166973735,7.90246295232499,7.86343290074949,7.81884791295519,7.63617224880146,7.17331960923638,7.20270610114379,8.25204456496738,7.79501011228172,7.59620245279525
"2745067",6.85371169639008,7.20044473319573,6.11617860156889,6.69071302278489,6.23628698075164,6.45477471967544,5.89944366035824,6.14068248372917,6.74395451538965,6.14082625591399,6.39651578828093,6.46716192408229,6.22828882827963,6.99249130459214,6.12186767908674,6.46362512522385,6.74642305732705,7.07310777056792,6.18550727374377,6.5281141099859,6.21764092200961,5.95465248440303,6.35025445855512,5.94855307427747,5.81301390049402,6.09893481979022,6.55030640032674,6.59261945904096,6.30131736558812,6.32228854809066,6.36025479333928,6.82295049029365,6.33556558945899,6.61935056447493,6.01132744908143,6.68420985307641,6.15420873057884,7.02715385158774,5.94613278201525,6.85284023471895,6.34236913954503,6.71541650400172,5.9999606429181,6.48245554063617,6.14806630967516,6.90130096213622,5.80630354435888,6.70344445616969,6.43861358774362,6.18573573302722
"2745220",7.86711662285687,7.43726732407049,7.83371513661211,7.8533866622588,7.85169083601745,7.12828039845711,7.50276975793682,7.78772235884481,7.71702619902803,7.80961161844329,7.7726660171499,7.52743528156264,7.45473330747857,7.8933578969693,7.55897454038191,7.93848415328326,8.14214843292995,7.57397802610544,7.8432017492953,7.34937393823847,7.80808681290606,7.53531646362296,7.81420282284843,7.14026187625239,7.45096370344463,7.24719246915222,7.94278637898197,7.59578885203899,7.83675882716245,7.87509087027328,7.71129321866666,7.65173379517493,7.66378946759896,7.64632667357899,7.99701202608507,7.47463240236485,8.26577374044061,7.82888834063483,7.73820657084678,7.60767944656042,7.810150606084,7.67323397785041,7.94755855254759,7.73979348575865,7.57460171232162,7.67929286474005,7.70190861190715,7.59665381314332,7.74027965619755,7.32110253981651
"2745288",5.8702021108198,5.71096634259834,5.80489069807094,5.2760597989698,5.69031489966941,5.91398864759525,5.70833949965176,5.59324048533155,5.43446689659017,5.83717063622363,5.4592957861184,5.42012041802639,5.69486358041882,5.53906171972029,5.66810247910975,5.99734295386116,5.5481059116107,5.54026451679829,5.91779801853368,5.46134704407196,5.56078926302168,5.74207644789533,5.39625366652535,5.65735685846009,5.59663989292955,5.75678292234554,5.72538960191643,5.62449151026626,5.76941631618398,5.73473395998554,5.79438158277419,5.86025202970413,5.58299010659282,5.50936627315999,5.87408780564577,5.81103017079485,6.01188570191702,5.63793180434716,5.36732848731148,5.43673614110611,5.60639205184017,6.11641792271814,5.6510255122379,5.99882053444613,5.62415906885956,6.0149169463285,5.80331761400393,5.46831396677829,5.68750760813442,5.6236258412598
"2745466",5.52443128790194,4.8803360008584,5.67932046513229,4.74974225502549,5.62949696561014,5.00319423811761,5.60350493770414,5.25360088923587,5.01768031233606,5.35044971373002,5.45620052580289,5.36081505624991,5.80623849694449,4.94791387706237,5.32099217916924,5.31413653796259,5.15822651676736,5.12218057626656,5.84535360716166,5.42594730905403,5.78344202693842,5.28888702151704,4.83493819291732,5.02738193609563,5.82890242651168,6.19026143479265,5.08792006118002,5.50238404831056,5.67325517198762,5.36880924203799,5.29516847499305,6.27427778961312,5.01061761061563,5.16281310721975,5.28699197325257,5.51411570259801,5.6695994349841,5.03216913835022,5.13603100666029,5.4963206381333,5.3965536060854,5.18659187590086,5.22535828032029,4.85553630912201,5.76875766324214,5.43900877546831,5.64258319305214,4.93437967875095,5.04513974379823,5.20984688922889
"2745499",7.70323569988392,7.65082214870962,7.78913382098901,7.79186633837519,7.71180446428309,7.35100259934202,7.21513735411508,7.55666914709932,7.62634919854587,7.6002341246884,7.60138381029237,8.02471813509377,7.32606633758719,7.75237094723385,7.24069522776222,7.41818739308651,7.53020033835146,7.73890970358083,7.61247007654904,7.49397340994298,7.57114548066452,7.54411835082875,7.59838990868521,7.64752136456871,7.15624822414061,7.74713268228644,7.71418791733237,7.6697171756291,7.317676648344,7.79278756544581,7.51357139134974,7.8204359859382,7.60396292789823,7.90516188120383,7.31354074933336,7.57656233792658,7.40255211161866,8.24166501617078,7.47206629415071,7.69577548740606,7.6574840766743,7.98130552223925,7.48327136800344,7.74396947627452,7.30113051560908,7.84525880717743,7.25895634338305,7.90688934387373,7.61144100015888,7.25425623510522
"2745547",9.4682989571346,9.4737801805983,9.16874650897799,9.06880951798543,9.20804592890953,9.07015884829248,9.34707189581121,9.07287383009126,9.33309304508452,8.77338677823351,9.00015360700573,9.17455868364005,9.45653654924921,9.30960499611079,9.65900601671784,8.63061593303144,9.32371958835589,8.87359447344476,9.81087707257966,8.25976745048497,9.45473028521853,6.4954808308112,9.52392171287691,8.06438684168987,9.0815861987555,8.70633915107301,9.17705387564156,8.88164122609885,9.11952332322723,9.20214453412541,9.23979040081991,9.02044420673663,9.52902275307426,8.55471446390364,9.75619733887961,9.03179231797246,8.88338612926557,9.89041489377942,9.51728417639344,8.247409454109,9.59561973025581,9.35255956327185,9.24515903661195,8.64315243855885,9.47207719434168,8.96089868486895,9.20760512599174,9.02555043251492,9.44442956078446,8.74193623251236
"2745646",8.92192197287998,8.50820995461546,8.39008650237809,8.49712744560255,8.25840055279523,7.96310531626984,7.91313705435258,8.38217704302101,8.3976061908279,8.45941361685235,8.40024834515248,8.49565567626865,8.4076128255879,8.63800270379698,8.01310253176858,7.95897618623099,8.80838509831663,8.420811186919,8.39915446452951,8.12326330037662,8.44292810457516,7.68355356368623,8.44425516092954,7.98470952781738,7.93537295262729,7.78893011140503,8.46904269125262,8.30424666437022,8.4863984116773,8.1584449257878,8.52954560317235,8.56460870217743,8.46107580386535,8.58915843762114,7.909281563595,8.19262738316846,8.1526876461804,8.50769090387281,8.29776484454291,8.30773857597197,8.25910697469442,8.50582203613488,8.37587235587833,8.67442771330362,8.3401650276195,8.24784184016155,7.98783963562397,8.41890564341876,8.48005903093993,8.3545527073585
"2745712",7.52839651089393,7.20538682710294,7.53151108162515,7.19885183764347,7.60791411678058,7.46031028803784,7.37409509886684,7.44165568333169,7.09280193511815,7.52259337051938,7.47555726412203,7.0089097051143,7.6273398071098,7.47056391180765,7.54417556594518,7.1553424670031,7.47923974123893,7.57534160337422,7.92115081320451,7.47920217400032,7.52718733215187,7.29310716984418,7.36276833258646,7.30402975986261,7.5189687017607,7.39552820463887,7.2744475390012,7.32800266936367,7.74594063435159,7.31613641274621,7.17660305789486,7.33282601821807,7.65669459295979,6.86924622862855,7.70967050742724,7.35729416956656,7.69774703719209,7.5667151283786,7.38150659642822,7.26188555757189,7.21813953691458,6.85871895852928,7.35975929383342,7.05469970607509,7.77786641563165,7.87386269939145,7.65519689977114,7.42082881085667,7.00374293237533,7.22601724702774
"2745899",5.53325235808071,4.91887309803676,5.87700108174062,5.15419442066475,5.84608589751265,5.45019485988963,5.33862072731561,5.24285126643137,5.21483430942051,5.20572169867192,5.43131613348017,5.04596189532242,5.42060679805836,5.32101309469442,5.41475610160018,5.26403277905036,5.47092511983181,5.32831604974572,6.05148711029547,5.27680334863062,5.55484036254498,5.41531758679911,5.09086269578243,5.30258466325255,5.42394575530533,5.82291545216369,5.71705857966753,5.32361818733683,5.69609381279394,5.28979512652502,5.28750433690327,5.48252281948554,5.33915803348442,5.24654517330345,5.8421602061705,5.41687583043969,5.60373960733625,5.29296166046108,5.28141057227673,5.11506491094008,5.37215513968023,5.37788207840755,5.63142070630516,5.20103546992069,5.54523065304922,5.6607734067875,6.09724879072519,5.25383757342068,5.24907055808711,5.38747224168088
"2746024",8.58519439814707,8.42683154120966,8.69447119683642,8.52174931536284,7.66868422020347,8.03857686759911,7.5129017088184,8.36974042540632,8.74206711757282,8.78201719445684,8.29335711547032,8.66194524588012,8.09431347366669,8.64445615745539,7.89757362000071,9.06506674707814,8.84735608023883,8.75790467820849,8.3763782715954,7.64168322116825,8.51984454380861,7.50361544414558,8.53394163746271,8.34228229514876,7.75255356834379,7.52389692845905,8.21974131029128,8.15290858410935,7.95631627176348,8.31533294105294,8.38629995372437,8.0555169252395,8.31693665498043,8.82765395844944,7.47263784009924,7.76647339795265,7.68986772937543,8.6986573849113,8.25736769573173,9.50572099278947,8.10678852236409,8.23706620556047,8.33480952549096,8.75739031401981,7.82434508157539,8.18790252953078,7.50145214394863,8.48161023205179,8.85254015534045,8.13033133491248
"2746119",8.34727258865388,8.09639539137436,8.27647915020171,8.7523766256487,7.85287547219551,8.31017956271823,8.02274623286426,8.00279809248301,8.03884417152673,8.64858998751344,8.21082601875279,8.50560788613504,8.20582037408623,8.27780734281494,8.20417248173136,8.36654389826666,8.07807184644514,8.04124973016564,8.50382895031261,7.91148076258365,8.33374707164096,7.78178921888668,8.3354044408171,7.51357867815951,8.41609793378427,8.39773150775278,7.89150142241645,8.63496882812496,8.26637322312662,7.95577410567305,8.46512012187488,8.57063995313196,8.23183942477275,8.0399175718631,7.9583284896813,7.47313491265221,6.97236462983657,8.50673227491802,8.4499611314325,8.3911119233166,8.26782697849456,8.68469010625966,8.01811313358114,7.95434284552171,8.24249110775242,8.74237933675716,8.14454007573199,8.2867486695028,8.50820772501535,8.23636000670708
